committee_id,committee_name,candidate_id,candidate_name,candidate_office,candidate_district,candidate_state,beginning_image_number,calculated_candidate_share,communication_date,public_distribution_date,disbursement_date,disbursement_amount,purpose_description,report_year,file_number,amendment_indicator,receipt_date,payee_name,payee_state,sb_image_num,sub_id,link_id,sb_link_id,number_of_candidates,pdf_url
C30001101,US CHAMBER OF COMMERCE,H6AZ08038,"GIFFORDS, GABRIELLE",H,08,AZ,10931698442,161906.88,2010-10-20 00:00:00,2010-10-20 00:00:00,2010-10-15 00:00:00,161906.88,'DAMAGED' - TV SPOT,2010,507968,N,2010-10-20 00:00:00,REVOLUTION AGENCY,DC,10931698444,4102820101130922204,4102120101130592306,4102820101130921108,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931698444
C30001648,AMERICAN ACTION NETWORK,H6CO07023,"PERLMUTTER, EDWIN G",H,07,CO,10931759181,725000.00,2010-10-22 00:00:00,2010-10-22 00:00:00,2010-10-12 00:00:00,725000.00,SKYPE TV AD PROD/AIR TIME PURCH,2010,510432,N,2010-10-22 00:00:00,WF OF R MEDIA,VA,10931759183,4102520101130794680,4102220101130625873,4102520101130794436,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931759183
C30001648,AMERICAN ACTION NETWORK,H6CO07023,"PERLMUTTER, EDWIN G",H,07,CO,10931541170,725000.00,2010-10-13 00:00:00,2010-10-13 00:00:00,2010-10-12 00:00:00,725000.00,HIDING TV AD PROD/AIR TIME PURCHASE,2010,502785,N,2010-10-16 00:00:00,WF OF R MEDIA,VA,10931541172,4101820101130429649,4101620101130399712,4101820101130428117,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931541172
C30001101,US CHAMBER OF COMMERCE,S0MO00183,"BLUNT, ROY",S,00,MO,10030420988,108213.33,2010-09-03 00:00:00,2010-09-03 00:00:00,2010-09-03 00:00:00,324640.00,,2010,-367660,N,2010-09-03 00:00:00,DMMMEDIA,DC,10030420991,1090720100004580403,1090720100004580332,1090720100004580405,3,https://docquery.fec.gov/cgi-bin/fecimg/?10030420991
C30001275,VOTEVETS.ORG ACTION FUND,S0MO00183,"BLUNT, ROY",S,00,MO,10931444774,271600.00,2010-10-14 00:00:00,2010-10-14 00:00:00,2010-10-12 00:00:00,271600.00,BROADCAST AND CABLE TV BUY (BREATHE),2010,499780,N,2010-10-14 00:00:00,BUYING TIME LLC,DC,10931444775,4101520101130397071,4101420101130341457,4101520101130392462,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931444775
C30001275,VOTEVETS.ORG ACTION FUND,S0MO00183,"BLUNT, ROY",S,00,MO,10931444774,12539.69,2010-10-14 00:00:00,2010-10-14 00:00:00,2010-10-14 00:00:00,12539.69,AD PRODUCTION COSTS (BREATHE),2010,499780,N,2010-10-14 00:00:00,ENVISION COMMUNICATIONS INC.,DC,10931444775,4101520101130397072,4101420101130341457,4101520101130392463,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931444775
C30002109,AMERICA CONTINUES INC,S6MO00305,"MCCASKILL, CLAIRE",S,00,MO,12961013871,1886.00,2012-10-25 00:00:00,2012-10-24 00:00:00,2012-10-24 00:00:00,1886.00,RADIO AD,2012,826094,N,2012-10-24 00:00:00,MARKETEL MEDIA INC.,NC,12961013876,4110720121170225894,4102520121168399735,4110720121170221975,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961013876
C30001275,VOTEVETS.ORG ACTION FUND,S6MT00162,"TESTER, JON",S,00,MT,12940745865,69805.13,2012-10-29 00:00:00,2012-10-29 00:00:00,2012-10-29 00:00:00,69805.13,BROADCAST TV BUY (LUCKY),2012,830358,N,2012-10-30 00:00:00,WATERFRONT STRATEGIES,DC,12940745866,4110720121170225905,4103020121168876662,4110720121170225679,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940745866
C30001275,VOTEVETS.ORG ACTION FUND,S6MT00162,"TESTER, JON",S,00,MT,12940427551,160025.00,2012-10-23 00:00:00,2012-10-23 00:00:00,2012-10-23 00:00:00,160025.00,BROADCAST TV BUY (LUCKY),2012,826089,N,2012-10-24 00:00:00,WATERFRONT STRATEGIES,DC,12940427552,4110720121170225889,4102520121168399731,4110720121170221969,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940427552
C30001366,NATIONAL ASSOCIATION OF HOME BUILDERS,H6TX09033,"LAMPSON, NICHOLAS V.",H,22,TX,28039890549,30000.00,2008-10-22 00:00:00,2008-10-22 00:00:00,2008-10-22 00:00:00,30000.00,,2008,,N,2008-10-22 00:00:00,NATIONAL ASSOCIATION OF HOME BUILDERS,DC,28039890550,1091020100004598715,1102320080000635030,1103120080000637377,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039890550
C30001101,US CHAMBER OF COMMERCE,H6TX09033,"LAMPSON, NICHOLAS V.",H,22,TX,28039830211,31551.00,2008-09-05 00:00:00,2008-09-05 00:00:00,2008-08-22 00:00:00,31551.00,,2008,,N,2008-09-08 00:00:00,DMM MEDIA,DC,28039830214,1091020100004597239,1090920080000625985,1091020080000626182,1,https://docquery.fec.gov/cgi-bin/fecimg/?28039830214
C30001275,VOTEVETS.ORG ACTION FUND,S6OH00163,"BROWN, SHERROD",S,00,OH,12961226654,14604.12,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-30 00:00:00,14604.12,PRODUCTION (SALUTE),2012,831013,N,2012-10-31 00:00:00,ENVISION COMMUNICATIONS INC.,DC,12961226655,4110720121170225914,4110120121168951568,4110720121170225687,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961226655
C30001275,VOTEVETS.ORG ACTION FUND,S6OH00163,"BROWN, SHERROD",S,00,OH,12961226654,200000.00,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-30 00:00:00,200000.00,BROADCAST TV BUY (SALUTE),2012,831013,N,2012-10-31 00:00:00,BUYING TIME LLC,DC,12961226655,4110720121170225913,4110120121168951568,4110720121170225686,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961226655
C30002109,AMERICA CONTINUES INC,S6OH00163,"BROWN, SHERROD",S,00,OH,12961013871,4163.00,2012-10-25 00:00:00,2012-10-24 00:00:00,2012-10-24 00:00:00,4163.00,RADIO AD,2012,826094,N,2012-10-24 00:00:00,MARKETEL MEDIA INC.,NC,12961013874,4110720121170225891,4102520121168399735,4110720121170221972,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961013874
C30001101,US CHAMBER OF COMMERCE,S6OH00163,"BROWN, SHERROD",S,00,OH,12950535742,282478.00,2012-02-17 00:00:00,2012-02-17 00:00:00,2012-02-06 00:00:00,564956.00,9% - TV SPOT - MEDIA PRODUCTION AND PLAC,2012,766536,N,2012-02-17 00:00:00,REVOLUTION AGENCY,DC,12950535744,4022820121152461263,4021720121151522889,4022820121152460821,2,https://docquery.fec.gov/cgi-bin/fecimg/?12950535744
C30001101,US CHAMBER OF COMMERCE,S6OH00163,"BROWN, SHERROD",S,00,OH,12970414817,423717.50,2012-02-09 00:00:00,2012-02-09 00:00:00,2012-02-06 00:00:00,847435.00,PAPERS TV SPOT - MEDIA PLACEMENT AND PRO,2012,765383,N,2012-02-10 00:00:00,REVOLUTION AGENCY,DC,12970414819,4021520121151112373,4021320121151059062,4021520121151112031,2,https://docquery.fec.gov/cgi-bin/fecimg/?12970414819
C30001952,AMERICAN CONSERVATIVE UNION,H0AL02087,"ROBY, MARTHA",H,02,AL,12952255850,750.00,2012-02-09 00:00:00,2012-03-07 00:00:00,2012-02-09 00:00:00,1500.00,RADIO AD: ACU THE BRAKES: ROBY,2012,793291,A,2012-07-05 00:00:00,AMERICAN MEDIA & ADVOCACY GROUP,VA,12952255852,4071320121159240247,4070520121158274430,4071320121159220899,2,https://docquery.fec.gov/cgi-bin/fecimg/?12952255852
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,H0UT02096,"MATHESON, JAMES D",H,04,UT,12961034498,24995.00,2012-10-24 00:00:00,2012-10-24 00:00:00,2012-10-19 00:00:00,24995.00,PLACEMENT OF RADIO AD - COMMON SENSE,2012,827086,N,2012-10-25 00:00:00,ISSUE & IMAGE MEDIA PLACEMENT,VA,12961034500,4110720121170225899,4102620121168575231,4110720121170222036,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961034500
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,H0UT02096,"MATHESON, JAMES D",H,04,UT,12961034498,5000.00,2012-10-24 00:00:00,2012-10-24 00:00:00,2012-10-19 00:00:00,5000.00,PRODUCTION OF RADIO AD - COMMON SENSE,2012,827086,N,2012-10-25 00:00:00,ISSUE & IMAGE PRODUCTION SERVICES,VA,12961034500,4110720121170225898,4102620121168575231,4110720121170222035,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961034500
C30001952,AMERICAN CONSERVATIVE UNION,H2AL06035,"BACHUS, SPENCER T III",H,06,AL,12952255850,4000.00,2012-03-07 00:00:00,2012-03-07 00:00:00,2012-03-07 00:00:00,8000.00,RADIO AD - ACU THE BRAKES: BACHUS,2012,793291,A,2012-07-05 00:00:00,METZER MEDIA SERVICES INC.,MD,12952255854,4071320121159240255,4070520121158274430,4071320121159220903,2,https://docquery.fec.gov/cgi-bin/fecimg/?12952255854
C30001101,US CHAMBER OF COMMERCE,H0IL10302,"DOLD, ROBERT JAMES MR JR",H,10,IL,12950636208,64729.29,2012-02-19 00:00:00,2012-02-19 00:00:00,2012-02-06 00:00:00,129458.57,PROTECT TV SPOT - PRODUCTION & MEDIA PLA,2012,767403,N,2012-02-22 00:00:00,DMM MEDIA LLC,DC,12950636210,4022820121152461273,4022320121151924146,4022820121152460871,2,https://docquery.fec.gov/cgi-bin/fecimg/?12950636210
C30001952,AMERICAN CONSERVATIVE UNION,H0IL17059,"SCHILLING, ROBERT T.",H,17,IL,12952255850,780.00,2012-12-19 00:00:00,2012-03-07 00:00:00,2012-02-19 00:00:00,1560.00,RADIO AD - ACU THE BRAKES: SCHILLING,2012,793291,A,2012-07-05 00:00:00,AMERICAN MEDIA & ADVOCACY GROUP,VA,12952255853,4071320121159240252,4070520121158274430,4071320121159220902,2,https://docquery.fec.gov/cgi-bin/fecimg/?12952255853
C30002737,AMALGAMATED TRANSIT UNION,H2PA09035,"SHUSTER, WILLIAM MR.",H,09,PA,201611039037110521,22000.00,2016-11-02 00:00:00,2016-11-02 00:00:00,2016-11-02 00:00:00,22000.00,RADIO ADVERTISING PRODUCTION AND BUY FOR ALTOONA PA,2016,1123173,N,2016-11-02 00:00:00,FINGERHUT GRANADOS OPINION RESEARCH,VA,201611039037110523,4120220161356581567,4110320161345853763,4120220161356498677,1,https://docquery.fec.gov/cgi-bin/fecimg/?201611039037110523
C30001911,EMERGENCY COMMITTEE FOR ISRAEL,H8CA22089,"CAPPS, LOIS",H,24,CA,12954316363,51950.00,2012-10-10 00:00:00,2012-10-10 00:00:00,2012-10-10 00:00:00,51950.00,TV ADVERTISING BUY,2012,815142,N,2012-10-11 00:00:00,"SMART MEDIA GROUP, LLC",VA,12954316365,4101520121167309423,4101120121167132311,4101520121167281590,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954316365
C30001911,EMERGENCY COMMITTEE FOR ISRAEL,H8CA22089,"CAPPS, LOIS",H,24,CA,12954316363,8550.00,2012-10-10 00:00:00,2012-10-10 00:00:00,2012-10-10 00:00:00,8550.00,TV ADVERTISING PRODUCTION,2012,815142,N,2012-10-11 00:00:00,CRAFT | MEDIA / DIGITAL,DC,12954316365,4101520121167309422,4101120121167132311,4101520121167281589,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954316365
C30001275,VOTEVETS.ORG ACTION FUND,S4IA00129,"ERNST, JONI K",S,00,IA,14952399252,51500.00,2014-10-22 00:00:00,2014-10-22 00:00:00,2014-10-22 00:00:00,103000.00,MEDIA BUY AND PRODUCTION (HEART),2014,966443,N,2014-10-23 00:00:00,BUYING TIME LLC,DC,14952399254,4112020141231670831,4102320141226386922,4112020141231664485,2,https://docquery.fec.gov/cgi-bin/fecimg/?14952399254
C30001275,VOTEVETS.ORG ACTION FUND,H4MA06090,"MOULTON, SETH",H,06,MA,14952556504,375221.97,2014-10-28 00:00:00,2014-10-28 00:00:00,2014-10-28 00:00:00,750443.94,MEDIA BUY (WHO),2014,970261,N,2014-10-29 00:00:00,SWAY,MD,14952556506,4112020141231670833,4102920141226282162,4112020141231666174,2,https://docquery.fec.gov/cgi-bin/fecimg/?14952556506
C30001275,VOTEVETS.ORG ACTION FUND,H4MA06090,"MOULTON, SETH",H,06,MA,14951906104,57500.00,2014-10-21 00:00:00,2014-10-21 00:00:00,2014-10-20 00:00:00,115000.00,PRODUCTION AND MEDIA BUY (WHO),2014,964930,N,2014-10-22 00:00:00,SWAY,MD,14951906106,4111920141231645571,4102220141226295563,4111920141231635956,2,https://docquery.fec.gov/cgi-bin/fecimg/?14951906106
C30001929,ENDING SPENDING INC,S2IN00083,"MOURDOCK, RICHARD E",S,00,IN,12961237752,7500.00,2012-11-02 00:00:00,2012-11-02 00:00:00,2012-11-01 00:00:00,15000.00,ONLINE ADVERTISING-NO TITLE,2012,831902,N,2012-11-02 00:00:00,CD INC.,VA,12961237754,4110720121170225935,4110220121169060553,4110720121170225744,2,https://docquery.fec.gov/cgi-bin/fecimg/?12961237754
C30001929,ENDING SPENDING INC,S2IN00083,"MOURDOCK, RICHARD E",S,00,IN,12961237752,250000.00,2012-11-02 00:00:00,2012-11-02 00:00:00,2012-11-01 00:00:00,500000.00,MEDIA-PAST DUE,2012,831902,N,2012-11-02 00:00:00,MENTZER MEDIA SERVICES INC.,MD,12961237754,4110720121170225937,4110220121169060553,4110720121170225745,2,https://docquery.fec.gov/cgi-bin/fecimg/?12961237754
C30002182,MID-AMERICA POLITICAL ACTION COMMITTEE,S2IN00083,"MOURDOCK, RICHARD E",S,00,IN,12961246108,118000.00,2012-10-18 00:00:00,2012-10-18 00:00:00,2012-10-18 00:00:00,118000.00,RADIO ADS (OPINION),2012,833173,N,2012-11-05 00:00:00,LUC MEDIA,GA,12961246110,4110720121170225949,4110620121169223976,4110720121170225755,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961246110
C30001929,ENDING SPENDING INC,P20003067,"HUNTSMAN, JON",P,00,US,11030694483,41318.13,2011-12-15 00:00:00,2011-12-15 00:00:00,2011-12-09 00:00:00,330545.00,"TV AD ""ON THE TRAIL WITH ENDING SPENDI",2012,-763885,N,2011-12-15 00:00:00,TARGET ENTERPRISES,CA,11030694486,1122020110009245450,1121620110009244895,1122020110009245447,8,https://docquery.fec.gov/cgi-bin/fecimg/?11030694486
C30001929,ENDING SPENDING INC,P20003067,"HUNTSMAN, JON",P,00,US,11030694483,44693.13,2011-12-15 00:00:00,2011-12-15 00:00:00,2011-12-09 00:00:00,357545.00,"TV AD ""ON THE TRAIL WITH ENDING SPENDI",2012,-763885,N,2011-12-15 00:00:00,THE HERALD GROUP LLC,DC,11030694486,1122020110009245444,1121620110009244895,1122020110009245443,8,https://docquery.fec.gov/cgi-bin/fecimg/?11030694486
C30001051,AMERICANS FOR PROSPERITY,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12972461657,1002620.60,2012-10-05 00:00:00,2012-10-04 00:00:00,2012-10-03 00:00:00,1002620.60,PLACEMENT OF TELEVISION ADVERTISMENT (HAVE YOU SEEN),2012,813360,N,2012-10-05 00:00:00,MENTZER MEDIA SERVICES INC.,MD,12972461661,4101020121167131160,4100520121166038815,4101020121167128245,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972461661
C30002109,AMERICA CONTINUES INC,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12961013871,3549.00,2012-10-25 00:00:00,2012-10-24 00:00:00,2012-10-24 00:00:00,3549.00,RADIO AD,2012,826094,N,2012-10-24 00:00:00,MARKETEL MEDIA INC.,NC,12961013875,4110720121170225892,4102520121168399735,4110720121170221973,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961013875
C30001911,EMERGENCY COMMITTEE FOR ISRAEL,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12954347754,405120.00,2012-10-11 00:00:00,2012-10-11 00:00:00,2012-10-11 00:00:00,405120.00,TV ADVERTISING BUY,2012,815927,N,2012-10-12 00:00:00,"SMART MEDIA GROUP, LLC",VA,12954347756,4101820121167595352,4101320121167171942,4101820121167574387,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954347756
C30001911,EMERGENCY COMMITTEE FOR ISRAEL,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12954347754,6250.00,2012-10-11 00:00:00,2012-10-11 00:00:00,2012-10-11 00:00:00,6250.00,TV ADVERTISING PRODUCTION,2012,815927,N,2012-10-12 00:00:00,CRAFT | MEDIA / DIGITAL,DC,12954347756,4101820121167595351,4101320121167171942,4101820121167574386,1,https://docquery.fec.gov/cgi-bin/fecimg/?12954347756
C30001051,AMERICANS FOR PROSPERITY,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12972461657,2789.84,2012-10-05 00:00:00,2012-10-04 00:00:00,2012-10-04 00:00:00,2789.84,PRODUCTION OF TELEVISION ADVERTISEMENT (HAVE YOU SEEN),2012,813360,N,2012-10-05 00:00:00,MCCARTHY HENNINGS MEDIA INC.,DC,12972461662,4101020121167131162,4100520121166038815,4101020121167128247,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972461662
C30001051,AMERICANS FOR PROSPERITY,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12972461657,7938.25,2012-10-05 00:00:00,2012-10-04 00:00:00,2012-08-24 00:00:00,7938.25,ALLOCATED PRODUCTION COSTS OF TELEVISION ADVERTISEMENT (HAVE YOU SEEN),2012,813360,N,2012-10-05 00:00:00,MCCARTHY HENNINGS MEDIA INC.,DC,12972461662,4101020121167131161,4100520121166038815,4101020121167128246,1,https://docquery.fec.gov/cgi-bin/fecimg/?12972461662
C30001051,AMERICANS FOR PROSPERITY,S2WI00219,"BALDWIN, TAMMY",S,00,WI,12940741297,460000.00,2012-10-25 00:00:00,2012-10-25 00:00:00,2012-10-23 00:00:00,460000.00,PLACEMENT OF TV AD (HAVE YOU SEEN),2012,828560,N,2012-10-26 00:00:00,MENTZER MEDIA,MD,12940741299,4110720121170225902,4102620121168575233,4110720121170225676,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940741299
C30001101,US CHAMBER OF COMMERCE,H8IL13069,"BIGGERT, JUDY",H,11,IL,12950636211,61903.15,2012-02-19 00:00:00,2012-02-19 00:00:00,2012-02-06 00:00:00,123806.29,WORKING TV SPOT - PRODUCTION & MEDIA PLA,2012,767405,N,2012-02-22 00:00:00,DMM MEDIA LLC,DC,12950636213,4022820121152461275,4022320121151924147,4022820121152460872,2,https://docquery.fec.gov/cgi-bin/fecimg/?12950636213
C30001101,US CHAMBER OF COMMERCE,H2NY00044,"CORWIN, JANE",H,26,NY,11030610115,100000.00,2011-05-18 00:00:00,2011-05-18 00:00:00,2011-05-16 00:00:00,100000.00,FIGHTING TV SPOT ,2011,-557862,A,2011-05-19 00:00:00,DESIGNATED MARKET MEDIA,DC,11030610118,1052020110005806601,1051920110005803338,1052020110005806602,1,https://docquery.fec.gov/cgi-bin/fecimg/?11030610118
C30001929,ENDING SPENDING INC,S0NH00219,"SHAHEEN, JEANNE",S,00,NH,14952622464,538600.00,2014-10-02 00:00:00,2014-10-02 00:00:00,2014-10-02 00:00:00,538600.00,MEDIA PLACEMENT 'TIME TO ACT',2014,973986,A,2014-11-26 00:00:00,"CROSSROADS MEDIA, LLC",VA,14952622466,4121120141232921710,4112620141231766290,4121120141232901138,1,https://docquery.fec.gov/cgi-bin/fecimg/?14952622466
C30001929,ENDING SPENDING INC,S0NH00219,"SHAHEEN, JEANNE",S,00,NH,14952622464,11705.35,2014-10-02 00:00:00,2014-10-02 00:00:00,2014-10-03 00:00:00,11705.35,MEDIA PRODUCTION 'TIME TO ACT',2014,973986,A,2014-11-26 00:00:00,"MCCARTHY HENNINGS WHALEN, INC.",DC,14952622467,4121120141232921712,4112620141231766290,4121120141232901140,1,https://docquery.fec.gov/cgi-bin/fecimg/?14952622467
C30001929,ENDING SPENDING INC,S0NH00219,"SHAHEEN, JEANNE",S,00,NH,14952622464,50025.00,2014-10-03 00:00:00,2014-10-02 00:00:00,2014-10-03 00:00:00,50025.00,MEDIA PLACEMENT 'TIME TO ACT',2014,973986,A,2014-11-26 00:00:00,"CROSSROADS MEDIA, LLC",VA,14952622467,4121120141232921711,4112620141231766290,4121120141232901139,1,https://docquery.fec.gov/cgi-bin/fecimg/?14952622467
C30001929,ENDING SPENDING INC,S0NH00219,"SHAHEEN, JEANNE",S,00,NH,14952622464,505207.00,2014-10-02 00:00:00,2014-10-02 00:00:00,2014-09-30 00:00:00,505207.00,MEDIA PLACEMENT 'TIME TO ACT',2014,973986,A,2014-11-26 00:00:00,"CROSSROADS MEDIA, LLC",VA,14952622466,4121120141232921709,4112620141231766290,4121120141232901137,1,https://docquery.fec.gov/cgi-bin/fecimg/?14952622466
C30002430,AMERICAN CHEMISTRY COUNCIL INC,H0KS04051,"POMPEO, MICHAEL RICHARD",H,04,KS,201607209021673590,66723.75,2016-07-19 00:00:00,2016-07-19 00:00:00,2016-07-15 00:00:00,133447.50,BROADCAST&CABLE TELEVISION AD BUY:SUPPORT FOR SEN. JERRY MORAN (R-KS) AND REP. MIKE POMPEO (R-KS-04),2016,1089271,N,2016-07-20 00:00:00,REVOLUTION MEDIA GROUP,VA,201607209021673592,4072920161307372555,4072020161306852922,4072920161307339721,2,https://docquery.fec.gov/cgi-bin/fecimg/?201607209021673592
C30002430,AMERICAN CHEMISTRY COUNCIL INC,H0KS04051,"POMPEO, MICHAEL RICHARD",H,04,KS,201607209021673590,66723.75,2016-07-19 00:00:00,2016-07-19 00:00:00,2016-07-15 00:00:00,133447.50,BROADCAST&CABLE TELEVISION AD BUY:SUPPORT FOR SEN. JERRY MORAN (R-KS) AND REP. MIKE POMPEO (R-KS-04),2016,1089271,N,2016-07-20 00:00:00,REVOLUTION MEDIA GROUP,VA,201607209021673592,4072920161307372554,4072020161306852922,4072920161307339721,2,https://docquery.fec.gov/cgi-bin/fecimg/?201607209021673592
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,S2NV00183,"HELLER, DEAN",S,00,NV,12961226980,53000.00,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-26 00:00:00,53000.00,PLACEMENT OF RADIO AD - HCLA HELLER,2012,831109,N,2012-10-31 00:00:00,MENTZER MEDIA SERVICES INC.,MD,12961226982,4110720121170225916,4110120121168951569,4110720121170225689,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961226982
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,S2NV00183,"HELLER, DEAN",S,00,NV,12961226980,1108.29,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-26 00:00:00,1108.29,PRODUCTION OF RADIO AD - HCLA HELLER,2012,831109,N,2012-10-31 00:00:00,MCCARTHY HENNINGS MEDIA INC.,DC,12961226982,4110720121170225915,4110120121168951569,4110720121170225688,1,https://docquery.fec.gov/cgi-bin/fecimg/?12961226982
C30001275,VOTEVETS.ORG ACTION FUND,H2NC01081,"JONES, WALTER B.",H,03,NC,14941723423,15450.00,2014-04-29 00:00:00,2014-04-29 00:00:00,2014-04-25 00:00:00,15450.00,RADIO BUY AND PRODUCTION (JOBS),2014,934070,A,2014-07-02 00:00:00,BUYING TIME LLC,DC,14941723425,4070820141216719431,4070320141216314106,4070820141216715102,1,https://docquery.fec.gov/cgi-bin/fecimg/?14941723425
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,S2ND00073,"BERG, RICHARD A",S,00,ND,12940747299,22000.00,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-26 00:00:00,22000.00,PLACEMENT OF RADIO AD - HCLA BERG,2012,831111,N,2012-10-31 00:00:00,MENTZER MEDIA SERVICES INC.,MD,12940747301,4110720121170225918,4110120121168951570,4110720121170225691,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940747301
C30002125,HEALTH COALITION ON LIABILITY AND ACCESS,S2ND00073,"BERG, RICHARD A",S,00,ND,12940747299,1482.13,2012-10-30 00:00:00,2012-10-30 00:00:00,2012-10-26 00:00:00,1482.13,PRODUCTION OF RADIO AD - HCLA BERG,2012,831111,N,2012-10-31 00:00:00,MCCARTHY HENNINGS MEDIA INC.,DC,12940747301,4110720121170225917,4110120121168951570,4110720121170225690,1,https://docquery.fec.gov/cgi-bin/fecimg/?12940747301
C30001887,MICHIGAN CITIZENS FOR FISCAL RESPONSIBILITY,H0MI01153,"MCDOWELL, GARY J.",H,01,MI,10931777284,33500.00,2010-10-31 00:00:00,2010-10-31 00:00:00,2010-11-01 00:00:00,33500.00,RADIO ADVERTISING PREGAME,2010,515014,N,2010-11-01 00:00:00,NEBO MEDIA,DC,10931777286,4110320101131120005,4110120101131009150,4110320101131119575,1,https://docquery.fec.gov/cgi-bin/fecimg/?10931777286
C30001929,ENDING SPENDING INC,P80000748,"PAUL, RON",P,00,US,11030694483,41318.13,2011-12-15 00:00:00,2011-12-15 00:00:00,2011-12-09 00:00:00,330545.00,"TV AD ""ON THE TRAIL WITH ENDING SPENDI",2012,-763885,N,2011-12-15 00:00:00,TARGET ENTERPRISES,CA,11030694486,1010320120009248211,1121620110009244895,1122020110009245447,8,https://docquery.fec.gov/cgi-bin/fecimg/?11030694486
C30001929,ENDING SPENDING INC,P80000748,"PAUL, RON",P,00,US,11030694483,44693.13,2011-12-15 00:00:00,2011-12-15 00:00:00,2011-12-09 00:00:00,357545.00,"TV AD ""ON THE TRAIL WITH ENDING SPENDI",2012,-763885,N,2011-12-15 00:00:00,THE HERALD GROUP LLC,DC,11030694486,1010320120009248201,1121620110009244895,1122020110009245443,8,https://docquery.fec.gov/cgi-bin/fecimg/?11030694486
C30000897,MAYORS AGAINST ILLEGAL GUNS ACTION FUND,P80003353,"ROMNEY, MITT / RYAN, PAUL D. ",P,00,US,12971843059,25350.00,2012-08-05 00:00:00,2012-08-05 00:00:00,2012-08-03 00:00:00,101400.00,MEDIA BUY - DEMAND A PLAN,2012,803212,N,2012-08-06 00:00:00,"BUYING TIME, LLC",DC,12971843077,4081020121160671819,4080620121160253609,4081020121160750021,4,https://docquery.fec.gov/cgi-bin/fecimg/?12971843077
